Congress,Majority, votenum, min_vote,maj_vote,if_partisan,case_num,bill_num,vote_name, bill_name,more,more1 
115, rep, 44, 6, 1, 1,0, PN30, Motion to Proceed Agreed to, Jeff Sessions; of Alabama; to be Attorney General, On the Motion to Proceed, nan
115, rep, 45, 6, 1, 1,0, PN30, Motion to Proceed Agreed to, Jeff Sessions; of Alabama; to be Attorney General, On the Motion to Proceed, nan
115, rep, 46, 6, 1, 1,0, PN33, Motion to Proceed Agreed to, Thomas Price; of Georgia; to be Secretary of Health and Human Services, On the Motion to Proceed, nan
115, rep, 47, 6, 1, 1,0, PN33, Motion to Proceed Agreed to, Thomas Price; of Georgia; to be Secretary of Health and Human Services, On the Motion to Proceed, nan
115, rep, 48, 6, 1, 1,0, PN26, Motion to Proceed Agreed to, Steven T. Mnuchin; of California; to be Secretary of the Treasury, On the Motion to Proceed, nan
115, rep, 49, 6, 1, 1,0, PN26, Motion to Proceed Agreed to, Steven T. Mnuchin; of California; to be Secretary of the Treasury, On the Motion to Proceed, nan
115, rep, 50, 6, 1, 1,0, HJRES41, Motion to Proceed Agreed to, A joint resolution providing for congressional disapproval under chapter 8 of title 5; United States Code; of a rule submitted by the Securities and Exchange Commission relating to "Disclosure of Payments by Resource Extraction Issuers"., On the Motion to Proceed, nan
115, rep, 51, 6, 1, 1,0, HJRES41, Joint Resolution Passed, A joint resolution providing for congressional disapproval under chapter 8 of title 5; United States Code; of a rule submitted by the Securities and Exchange Commission relating to "Disclosure of Payments by Resource Extraction Issuers"., On the Joint Resolution, nan
115, rep, 52, 6, 1, 1,0, PN37, Cloture Motion Agreed to, Elisabeth Prince DeVos; of Michigan; to be Secretary of Education, On the Cloture Motion, nan
115, rep, 53, 1, 1, 0,1, PN37, Motion for Attendance Agreed to, Elisabeth Prince DeVos; of Michigan; to be Secretary of Education, On the Motion for Attendance, nan
115, rep, 54, 6, 1, 1,0, PN37, Nomination Confirmed, Elisabeth Prince DeVos; of Michigan; to be Secretary of Education, On the Nomination, nan
115, rep, 55, 6, 1, 1,0, PN30, Cloture Motion Agreed to, Jeff Sessions; of Alabama; to be Attorney General, On the Cloture Motion, nan
115, rep, 56, 1, 1, 0,1, PN30, Motion for Attendance Agreed to, Jeff Sessions; of Alabama; to be Attorney General, On the Motion for Attendance, nan
115, rep, 57, 6, 1, 1,0, PN30, Decision of Chair Sustained, Jeff Sessions; of Alabama; to be Attorney General, On the Decision of the Chair, nan
115, rep, 58, 1, 6, 1,0, PN30, Motion Rejected, Jeff Sessions; of Alabama; to be Attorney General, On the Motion, nan
115, rep, 59, 6, 1, 1,0, PN30, Nomination Confirmed, Jeff Sessions; of Alabama; to be Attorney General, On the Nomination, nan
115, rep, 60, 6, 1, 1,0, PN33, Cloture Motion Agreed to, Thomas Price; of Georgia; to be Secretary of Health and Human Services, On the Cloture Motion, nan
115, rep, 61, 6, 1, 1,0, PN33, Nomination Confirmed, Thomas Price; of Georgia; to be Secretary of Health and Human Services, On the Nomination, nan
115, rep, 62, 6, 1, 1,0, PN26, Cloture Motion Agreed to, Steven T. Mnuchin; of California; to be Secretary of the Treasury, On the Cloture Motion, nan
115, rep, 63, 6, 1, 1,0, PN26, Nomination Confirmed, Steven T. Mnuchin; of California; to be Secretary of the Treasury, On the Nomination, nan
115, rep, 64, 1, 1, 0,1, PN39, Nomination Confirmed, David J. Shulkin; of Pennsylvania; to be Secretary of Veterans Affairs, On the Nomination, nan
115, rep, 65, 1, 1, 0,1, PN48, Nomination Confirmed, Linda E. McMahon; of Connecticut; to be Administrator of the Small Business Administration, On the Nomination, nan
115, rep, 66, 6, 1, 1,0, HJRES40, Joint Resolution Passed, A joint resolution providing for congressional disapproval under chapter 8 of title 5; United States Code; of the rule submitted by the Social Security Administration relating to Implementation of the NICS Improvement Amendments Act of 2007., On the Joint Resolution, nan
115, rep, 67, 6, 1, 1,0, PN54, Cloture Motion Agreed to, Mick Mulvaney; of South Carolina; to be Director of the Office of Management and Budget, On the Cloture Motion, nan
115, rep, 68, 6, 1, 1,0, PN54, Nomination Confirmed, Mick Mulvaney; of South Carolina; to be Director of the Office of Management and Budget, On the Nomination, nan
115, rep, 69, 6, 1, 1,0, PN44, Cloture Motion Agreed to, Scott Pruitt; of Oklahoma; to be Administrator of the Environmental Protection Agency, On the Cloture Motion, nan
115, rep, 70, 1, 6, 1,0, PN44, Motion Rejected, Scott Pruitt; of Oklahoma; to be Administrator of the Environmental Protection Agency, On the Motion, nan
115, rep, 71, 6, 1, 1,0, PN44, Nomination Confirmed, Scott Pruitt; of Oklahoma; to be Administrator of the Environmental Protection Agency, On the Nomination, nan
115, rep, 72, 6, 1, 1,2, PN32, Cloture Motion Agreed to, Wilbur L. Ross; Jr.; of Florida; to be Secretary of Commerce, On the Cloture Motion, nan
115, rep, 73, 6, 1, 1,2, PN32, Nomination Confirmed, Wilbur L. Ross; Jr.; of Florida; to be Secretary of Commerce, On the Nomination, nan
115, rep, 74, 6, 1, 1,2, PN31, Cloture Motion Agreed to, Ryan Zinke; of Montana; to be Secretary of the Interior, On the Cloture Motion, nan
115, rep, 75, 6, 1, 1,2, PN31, Nomination Confirmed, Ryan Zinke; of Montana; to be Secretary of the Interior, On the Nomination, nan
115, rep, 76, 6, 1, 1,2, PN34, Cloture Motion Agreed to, Benjamin S. Carson; Sr.; of Florida; to be Secretary of Housing and Urban Development, On the Cloture Motion, nan
115, rep, 77, 6, 1, 1,0, PN34, Nomination Confirmed, Benjamin S. Carson; Sr.; of Florida; to be Secretary of Housing and Urban Development, On the Nomination, nan
115, rep, 78, 6, 1, 1,2, PN36, Cloture Motion Agreed to, James Richard Perry; of Texas; to be Secretary of Energy, On the Cloture Motion, nan
115, rep, 79, 6, 1, 1,2, PN36, Nomination Confirmed, James Richard Perry; of Texas; to be Secretary of Energy, On the Nomination, nan
115, rep, 80, 6, 1, 1,0, HJRES37, Motion to Proceed Agreed to, A joint resolution disapproving the rule submitted by the Department of Defense; the General Services Administration; and the National Aeronautics and Space Administration relating to the Federal Acquisition Regulation., On the Motion to Proceed, nan
115, rep, 81, 6, 1, 1,0, HJRES37, Joint Resolution Passed, A joint resolution disapproving the rule submitted by the Department of Defense; the General Services Administration; and the National Aeronautics and Space Administration relating to the Federal Acquisition Regulation., On the Joint Resolution, nan
115, rep, 82, 6, 1, 1,0, HJRES44, Joint Resolution Passed, A joint resolution disapproving the rule submitted by the Department of the Interior relating to Bureau of Land Management regulations that establish the procedures used to prepare; revise; or amend land use plans pursuant to the Federal Land Policy and Management Act of 1976., On the Joint Resolution, nan
115, rep, 83, 6, 1, 1,0, HJRES58, Joint Resolution Passed, A joint resolution providing for congressional disapproval under chapter 8 of title 5; United States Code; of the rule submitted by the Department of Education relating to teacher preparation issues., On the Joint Resolution, nan
115, rep, 84, 6, 1, 1,0, HJRES57, Joint Resolution Passed, A joint resolution providing for congressional disapproval under chapter 8 of title 5; United States Code; of the rule submitted by the Department of Education relating to accountability and State plans under the Elementary and Secondary Education Act of 1965., On the Joint Resolution, nan
115, rep, 85, 6, 1, 1,0, PN49, Nomination Confirmed, Seema Verma; of Indiana; to be Administrator of the Centers for Medicare and Medicaid Services, On the Nomination, nan
115, rep, 86, 6, 1, 1,0, PN49, Nomination Confirmed, Seema Verma; of Indiana; to be Administrator of the Centers for Medicare and Medicaid Services, On the Nomination, nan
115, rep, 87, 6, 1, 1,0, HJRES42, Joint Resolution Passed, A joint resolution disapproving the rule submitted by the Department of Labor relating to drug testing of unemployment compensation applicants., On the Joint Resolution, nan
115, rep, 88, 1, 1, 0,1, PN41, Cloture Motion Agreed to, Daniel Coats; of Indiana; to be Director of National Intelligence, On the Cloture Motion, nan
115, rep, 89, 1, 1, 0,1, PN41, Nomination Confirmed, Daniel Coats; of Indiana; to be Director of National Intelligence, On the Nomination, nan
115, rep, 90, 1, 1, 0,1, PN87, Nomination Confirmed, Lt. Gen. Herbert R. McMaster; Jr.; in the Army; to be Lieutenant General, On the Nomination, nan
115, rep, 91, 1, 1, 0,1, PN86, Nomination Confirmed, Danny C. Reeves; of Kentucky; to be a Member of the United States Sentencing Commission for a term expiring October 31; 2019; and Charles R. Breyer; of California; to be a Member of the United States Sentencing Commission for a term expiring October 31; 2021, On the Nomination, nan
115, rep, 92, 6, 1, 1,0, HJRES69, Joint Resolution Passed, A joint resolution providing for congressional disapproval under chapter 8 of title 5; United States Code; of the final rule of the Department of the Interior relating to "Non-Subsistence Take of Wildlife; and Public Participation and Closure Procedures; on National Wildlife Refuges in Alaska"., On the Joint Resolution, nan
115, rep, 93, 6, 1, 1,0, HJRES83, Joint Resolution Passed, A joint resolution disapproving the rule submitted by the Department of Labor relating to "Clarification of Employer's Continuing Obligation to Make and Maintain an Accurate Record of Each Recordable Injury and Illness"., On the Joint Resolution, nan
115, rep, 94, 6, 1, 1,0, SJRES34, Joint Resolution Passed, A joint resolution providing for congressional disapproval under chapter 8 of title 5; United States Code; of the rule submitted by the Federal Communications Commission relating to "Protecting the Privacy of Customers of Broadband and Other Telecommunications Services"., On the Joint Resolution, nan
115, rep, 95, 6, 1, 1,0, PN53, Cloture Motion Agreed to, David Friedman; of New York; to be Ambassador to Israel, On the Cloture Motion, nan
115, rep, 96, 6, 1, 1,0, PN53, Nomination Confirmed, David Friedman; of New York; to be Ambassador to Israel, On the Nomination, nan
115, rep, 97, 1, 1, 0,1, TREATYDOC11412, Cloture Motion Agreed to, Protocol to the North Atlantic Treaty of 1949 on the Accession of Montenegro, On the Cloture Motion, nan
115, rep, 98, 1, 1, 0,1, TREATYDOC11412, Resolution of Ratification Agreed to, Protocol to the North Atlantic Treaty of 1949 on the Accession of Montenegro, On the Resolution of Ratification, nan
115, rep, 99, 6, 1, 1,0, HJRES67, Joint Resolution Passed, A joint resolution disapproving the rule submitted by the Department of Labor relating to savings arrangements established by qualified State political subdivisions for non-governmental employees., On the Joint Resolution, nan
115, rep, 100, 6, 1, 1,0, HJRES43, Motion to Proceed Agreed to, A joint resolution providing for congressional disapproval under chapter 8 of title 5; United States Code; of the final rule submitted by Secretary of Health and Human Services relating to compliance with title X requirements by project recipients in selecting subrecipients., On the Motion to Proceed, nan
115, rep, 101, 6, 1, 1,0, HJRES43, Joint Resolution Passed, A joint resolution providing for congressional disapproval under chapter 8 of title 5; United States Code; of the final rule submitted by Secretary of Health and Human Services relating to compliance with title X requirements by project recipients in selecting subrecipients., On the Joint Resolution, nan
115, rep, 102, 1, 1, 0,1, S89, Bill Passed, A bill to amend title 46; United States Code; to exempt old vessels that only operate within inland waterways from the fire-retardant materials requirement if the owners of such vessels make annual structural alterations to at least 10 percent of the areas of the vessels that are not constructed of fire-retardant materials and for other purposes., On Passage of the Bill, nan
